Intensity Vs Time,CPS
Acquired      : Oct 19 2015  03:14 pm using AcqMethod Mischel3.M
Time [Sec],Mg25,Al27,P31,Ca43,Sr88,Y89,Ba137,La139,Ce140,Pb208,Th232,U238
22.060,75767.41,23425.65,163544.47,2928976.63,156268.23,300.00,10405.34,0.00,0.00,2000.20,0.00,1300.09
22.206,77781.80,7002.29,166387.97,2936661.20,150280.75,100.00,10805.76,0.00,0.00,1900.18,0.00,1600.13
22.352,70531.78,6001.68,152178.08,2785785.80,163579.67,500.01,10905.87,0.00,100.00,2100.22,0.00,1400.10
22.498,78587.65,7902.92,158062.76,2818152.60,166932.45,600.02,11806.87,100.00,100.00,1600.13,0.00,1700.15
22.644,65399.34,7202.43,146904.90,2859891.27,161141.96,600.02,9904.84,0.00,0.00,3500.62,0.00,1400.10
22.790,66707.37,6401.92,152279.51,2656184.82,149874.94,0.00,9904.84,0.00,0.00,2400.29,0.00,1900.19
22.936,69927.85,5701.52,160701.72,2612249.47,158501.75,500.01,12107.23,0.00,0.00,2100.22,0.00,1200.07
23.082,72041.80,4901.12,150859.55,2746694.98,156166.73,200.00,10905.87,0.00,0.00,1700.15,0.00,1600.13
23.228,72947.91,4200.83,150555.29,2658214.51,151396.81,300.00,9604.55,0.00,0.00,2500.32,0.00,1700.15
23.374,66707.37,5701.52,145688.37,2629890.49,151193.85,0.00,8303.40,0.00,0.00,2200.25,100.00,2100.23
23.520,69625.89,4600.99,144167.94,2626557.68,180150.85,600.02,9204.18,100.00,0.00,3000.46,0.00,1800.17
23.666,68317.48,4901.12,148831.34,2603487.36,147541.82,200.00,11706.76,0.00,0.00,1800.17,0.00,1400.10
23.812,70129.15,4500.95,157656.78,2737657.29,150077.85,400.01,10505.44,0.00,0.00,1300.09,0.00,1700.15
23.958,70632.45,5501.42,141533.00,2630182.68,156674.30,100.00,9304.27,200.00,100.00,2200.25,0.00,1000.05
24.104,66003.02,6501.98,147716.01,2645042.25,154644.19,300.00,9804.74,0.00,0.00,2100.22,0.00,2300.27
24.250,68216.84,7102.36,145992.52,2689228.19,155659.20,300.00,9504.45,100.00,0.00,2100.22,200.00,2100.23
24.396,67411.76,11105.77,149744.01,2601215.49,149773.50,200.00,10405.34,0.00,0.00,1700.15,0.00,1900.19
24.542,68116.21,9003.79,151163.79,2563077.01,153121.84,400.01,8703.73,0.00,0.00,1900.18,0.00,1100.06
24.688,66405.50,6902.23,142749.03,2639746.54,160126.41,300.00,8603.65,0.00,0.00,1700.15,100.00,1600.13
24.834,63186.08,6301.86,150048.22,2686087.56,159517.13,200.00,9804.74,0.00,100.00,1600.13,0.00,1100.06
24.980,70733.11,6501.98,152786.69,2604005.33,149976.38,900.04,11906.99,0.00,100.00,2100.22,0.00,1100.06
25.126,68418.13,7002.29,153699.65,2732278.19,152817.41,600.02,9104.09,0.00,0.00,2700.37,0.00,1400.10
25.272,64695.07,4600.99,151062.39,2708564.71,153324.82,300.00,10105.04,0.00,100.00,2300.27,0.00,1100.06
25.418,69827.19,5201.27,160092.69,2841005.73,150179.29,400.01,10004.94,100.00,0.00,2300.27,0.00,2000.21
25.564,70129.15,5901.63,162021.50,2638293.22,147643.28,500.01,9304.27,0.00,0.00,1700.15,0.00,800.03
25.710,69323.93,5201.27,150453.86,2717694.40,147136.14,200.00,11506.53,0.00,0.00,1700.15,0.00,1300.09
25.856,66204.27,10104.78,151062.39,2575321.93,146426.22,600.02,11406.42,100.00,0.00,1400.10,0.00,1600.13
26.002,66707.37,5601.47,157352.36,2690798.50,156065.23,400.01,10004.94,0.00,0.00,1400.10,0.00,1400.10
26.148,72545.19,4500.95,155120.02,2794723.11,151599.71,900.04,8903.91,0.00,0.00,1300.09,0.00,1300.09
26.294,62783.74,6101.74,153598.22,2680599.86,147744.72,600.02,9804.74,0.00,0.00,1700.15,0.00,1900.19
26.440,67713.66,6702.10,148425.75,2660837.36,141559.35,200.00,11706.76,0.00,0.00,1000.05,0.00,2200.25
26.586,66506.12,7502.63,151265.21,2640640.29,155456.17,400.01,11706.76,0.00,0.00,1900.18,0.00,2000.21
26.732,67914.94,5401.36,151265.21,2604949.08,147237.59,100.00,10305.24,100.00,0.00,1900.18,0.00,1400.10
26.878,62884.32,7502.63,159077.69,2715155.14,142573.10,100.00,10105.04,100.00,0.00,1300.09,0.00,1600.13
27.024,67512.40,5201.27,143762.52,2554147.91,148860.49,100.00,9904.84,0.00,0.00,1200.07,0.00,2000.21
27.170,63789.66,4901.12,161310.84,2456871.93,144398.06,400.01,10905.87,100.00,0.00,1500.11,0.00,1300.09
27.317,62582.56,4500.95,147107.68,2639938.73,142167.57,400.01,9904.84,0.00,0.00,1500.11,0.00,1000.05
27.463,63990.84,4300.86,147513.20,2558441.07,132541.37,100.00,11406.42,0.00,0.00,2600.34,0.00,1700.15
27.609,63588.46,4500.95,137075.33,2625597.13,149367.69,400.01,8103.24,100.00,0.00,2000.20,200.00,2000.21
27.754,65399.34,4801.08,153192.46,2598542.64,136492.11,300.00,9704.64,0.00,0.00,2000.20,0.00,1300.09
27.901,64594.47,4300.86,148121.56,2677292.25,142167.57,800.03,8203.32,100.00,0.00,1400.10,0.00,1600.13
28.047,66808.00,4600.99,162630.66,2661438.73,152614.43,300.00,7803.00,0.00,0.00,1700.15,0.00,2800.41
28.193,61677.33,5201.27,141330.33,2656836.39,152107.08,400.01,9904.84,0.00,0.00,1900.18,100.00,2300.27
28.339,70431.14,3700.64,148729.93,2574344.78,144905.07,0.00,9504.45,200.00,0.00,1500.11,0.00,1800.17
28.485,68619.40,5401.36,142647.71,2686363.15,151904.14,200.00,10004.94,0.00,0.00,900.04,0.00,1700.15
28.631,65499.94,4901.12,156236.10,2569667.24,135175.03,100.00,8503.57,0.00,0.00,1500.11,0.00,900.04
28.777,65399.34,3800.68,138493.46,2619574.86,136998.72,500.01,10505.44,0.00,100.00,1200.07,0.00,1800.17
28.923,70833.77,5101.22,141836.99,2453447.32,153121.84,300.00,11406.42,0.00,100.00,1600.13,0.00,2400.30
29.069,66103.65,4300.86,153496.77,2409177.79,148961.94,200.00,9104.09,100.00,100.00,1900.18,0.00,1900.19
29.215,64996.88,5301.32,147310.44,2667527.79,148759.04,0.00,8603.65,0.00,0.00,1300.09,0.00,900.04
29.361,68418.13,4400.91,146803.54,2560754.94,138924.08,500.01,8203.32,0.00,0.00,1700.15,0.00,1400.10
29.507,69323.93,3900.71,137480.51,2464640.09,141052.49,200.00,9504.45,0.00,100.00,2100.22,0.00,1400.10
29.653,62884.32,4000.75,144978.80,2685327.40,142471.70,100.00,9004.00,100.00,0.00,1500.11,0.00,1200.07
29.799,60671.58,4000.75,134948.48,2562926.62,145614.91,0.00,9604.55,0.00,0.00,1500.11,0.00,2000.21
29.945,56348.04,4000.75,151062.39,2473919.98,142471.70,600.02,8903.91,0.00,100.00,1900.18,0.00,900.04
30.091,63789.66,2900.39,144776.11,2467855.72,139025.42,300.00,11506.53,0.00,200.00,1400.10,0.00,1100.06
30.237,68216.84,3100.45,142850.38,2425482.48,138214.69,200.00,11206.19,0.00,0.00,1400.10,0.00,1200.07
30.383,63387.27,3800.68,129886.18,2443566.07,148759.04,100.00,10205.14,0.00,0.00,400.01,0.00,1600.13
30.529,63588.46,4200.83,135150.98,2448243.61,140647.06,300.00,8403.48,0.00,0.00,1300.09,0.00,1700.15
30.675,62381.38,3300.51,134847.17,2487075.45,146121.96,300.00,9904.84,0.00,100.00,500.01,0.00,1700.15
30.821,60470.45,3800.68,141127.65,2592277.99,145209.29,100.00,10105.04,0.00,0.00,1300.09,0.00,2100.23
30.967,64292.65,3200.48,154815.65,2413888.73,153324.82,300.00,8503.57,0.00,0.00,600.02,0.00,1400.10
31.113,60671.58,2500.29,140418.41,2441227.20,141457.97,200.00,7803.00,0.00,0.00,1600.13,0.00,700.03
31.259,60571.03,2500.29,130797.21,2387335.40,136492.11,100.00,9904.84,0.00,0.00,1400.10,0.00,900.04
31.405,70733.11,3000.42,137379.19,2383342.83,131731.16,0.00,10105.04,100.00,0.00,1300.09,0.00,1500.12
31.551,65399.34,3000.42,137480.51,2485880.91,142978.60,100.00,9604.55,0.00,100.00,800.03,0.00,900.04
31.697,54538.70,3500.57,124623.94,2540056.89,136492.11,100.00,8403.48,0.00,200.00,900.04,0.00,2000.21
31.843,61073.87,1800.15,120072.16,2453848.30,127174.81,100.00,9204.18,100.00,100.00,500.01,0.00,1500.12
31.989,68720.05,2800.37,133429.50,2356405.33,140647.06,200.00,9404.36,0.00,0.00,700.03,0.00,1000.05
32.135,58358.78,7102.36,135758.65,2440517.24,142066.19,300.00,9104.09,0.00,0.00,1400.10,0.00,1300.09
32.281,61375.59,3100.45,120982.39,2339566.26,120293.47,100.00,8203.32,0.00,0.00,1400.10,0.00,1000.05
32.426,57856.06,1800.15,129582.52,2263155.52,141863.46,100.00,8003.16,0.00,0.00,400.01,0.00,1600.13
