D:\Daten\2015\10_Oktober\151019b.B\018.D
Intensity Vs Time,CPS
Time [Sec],Mg25,Al27,P31,Ca43,Sr88,Y89,Ba137,La139,Ce140,Pb208,Th232,U238
30.237,18315.67,22047000.49,8503.39,397100.13,284138.85,143181.86,25431.87,180189.02,198222.21,136138.14,247311.72,289877.01
30.383,18816.54,22234322.37,11606.31,394298.40,266068.98,141762.55,23827.98,176525.37,201485.69,129245.85,236650.74,284521.54
30.529,18616.19,22586942.69,9704.41,403328.77,279310.33,139127.21,24128.69,170320.44,200771.72,129752.46,263838.46,289361.92
30.675,17013.52,22228480.18,9404.15,385482.94,281467.46,140748.88,25832.88,174490.54,197508.46,120536.01,255520.24,281433.21
30.821,16512.74,22239952.06,10405.07,403017.25,272841.53,130516.32,23326.81,179171.22,200771.72,139078.96,250902.08,277419.81
30.967,17914.99,22837045.82,13208.17,400110.21,289278.01,131123.92,23727.74,175507.88,191392.63,135935.35,262605.72,290701.15
31.113,18215.50,22241833.31,11005.68,381440.61,281056.57,138519.14,24128.69,178560.56,190985.05,125801.52,251517.73,282359.60
31.259,23325.41,22316095.81,8503.39,391393.69,289894.86,135378.07,24429.41,177135.88,204852.28,137253.52,253057.01,298018.76
31.405,19117.07,22463677.06,10505.17,398449.35,294831.09,140951.60,23627.51,182123.20,199037.97,128941.89,247516.83,296781.62
31.551,15911.83,22359636.44,8603.47,418396.15,269146.91,137607.13,21723.25,168388.52,206178.81,129853.79,250286.48,293277.15
31.697,17614.49,22405745.81,9504.23,403224.96,278796.81,141154.32,24329.16,180189.02,189456.73,127017.02,243620.02,272173.96
31.843,20018.72,22019159.87,10905.57,392016.07,272430.96,133655.95,27136.28,177339.38,205158.40,133400.92,239007.40,299462.29
31.989,20118.91,22210700.50,8703.55,389319.39,278283.26,142573.55,28740.69,177949.96,190985.05,142223.57,251415.12,288125.86
32.135,21120.83,22467538.00,9804.51,389423.10,281056.57,132845.62,24128.69,178357.06,200975.71,130765.77,246798.88,292864.95
32.281,17013.52,22387584.88,8703.55,405717.32,298637.70,137708.46,25732.63,183243.14,203832.00,127422.22,253057.01,301421.74
32.426,19117.07,22369089.56,9604.32,393364.68,275510.72,146528.10,21121.98,170320.44,193532.77,135935.35,238187.65,287610.90
32.573,15911.83,22132758.31,11005.68,410496.20,263607.33,148150.94,23727.74,173269.85,180189.80,129651.13,249773.52,292452.77
32.719,17514.33,22063036.43,11005.68,402601.94,281364.78,135479.39,23827.98,175813.11,202199.74,138673.27,252954.35,286066.10
32.865,20519.66,22544223.94,10304.98,391497.42,282597.59,135783.32,25030.87,170523.83,203117.83,137557.74,239314.87,291113.31
33.011,19718.16,22237856.75,13608.68,409457.09,292259.87,132541.79,25030.87,182734.04,197406.50,127017.02,251004.67,295235.38
33.157,17414.17,22202564.56,8103.08,400213.97,276229.50,136796.50,24830.38,172049.30,210159.43,136036.75,239007.40,290907.23
33.303,19217.25,21112208.28,12006.75,374085.34,283316.80,130111.27,21923.69,163001.46,187826.76,131677.87,230710.21,279066.14
33.449,17113.68,21381036.42,10905.57,386727.01,263299.71,138519.14,25832.88,172761.26,188845.45,125396.37,228560.23,282359.60
33.595,19016.89,21443850.48,11105.78,386830.72,269146.91,132136.65,26835.48,176932.35,197610.43,134211.86,240749.74,302040.58
33.741,18115.33,22558933.32,11105.78,403848.01,278694.10,134567.62,25131.12,174999.21,203525.91,139788.96,251825.57,297503.28
